,method,graph_type,planted_k,planted_gamma,bipartite,trial,num_true_positive,num_detected,num_total,time,method_params,detected_density,actual_density
9,fraudar,B,24,0.8,True,9,24,90,596,0.0005991856257120768,,0.20626223091976517,0.818348623853211
0,fraudar,B,25,0.8,True,0,25,110,596,0.0007144649823506673,,0.15628175292536628,0.8073744437380801
1,fraudar,B,25,0.8,True,1,25,26,596,0.0009808858235677083,,0.8038496791934006,0.8294314381270903
2,fraudar,B,25,0.8,True,2,25,126,596,0.0005917986234029134,,0.14004123296625937,0.8165562913907285
3,fraudar,B,25,0.8,True,3,25,116,596,0.0007076859474182129,,0.15135202029577377,0.8144863266814486
4,fraudar,B,25,0.8,True,4,25,88,596,0.0005948344866434733,,0.20893273716951788,0.835031847133758
5,fraudar,B,25,0.8,True,5,25,25,596,0.0006052613258361817,,0.8055145248645987,0.8055145248645987
6,fraudar,B,25,0.8,True,6,25,128,596,0.0005803823471069336,,0.12513343296327925,0.8004012036108324
7,fraudar,B,25,0.8,True,7,25,25,596,0.0006272991498311361,,0.8315412186379928,0.8315412186379928
8,fraudar,B,25,0.8,True,8,25,78,596,0.000594484806060791,,0.2432479934383971,0.8278145695364238
9,fraudar,B,25,0.8,True,9,25,25,596,0.0005985379219055175,,0.8141836173721825,0.8141836173721825
0,fraudar,B,26,0.8,True,0,26,26,596,0.0006635824839274089,,0.8227114716106605,0.8227114716106605
1,fraudar,B,26,0.8,True,1,26,26,596,0.0006624341011047363,,0.8106435643564357,0.8106435643564357
2,fraudar,B,26,0.8,True,2,26,80,596,0.0007279197374979655,,0.22667217175887697,0.8083028083028083
3,fraudar,B,26,0.8,True,3,26,26,596,0.0005981961886088054,,0.8285714285714286,0.8285714285714286
4,fraudar,B,26,0.8,True,4,26,26,596,0.0005982359250386556,,0.8049568965517241,0.8049568965517241
5,fraudar,B,26,0.8,True,5,26,115,596,0.0005911668141682943,,0.1513322358392781,0.803680981595092
6,fraudar,B,26,0.8,True,6,26,26,596,0.00060499906539917,,0.8426610348468849,0.8426610348468849
7,fraudar,B,26,0.8,True,7,26,26,596,0.0006008823712666829,,0.8142023346303502,0.8142023346303502
8,fraudar,B,26,0.8,True,8,26,26,596,0.0006211678187052409,,0.8204747774480712,0.8204747774480712
9,fraudar,B,26,0.8,True,9,26,79,596,0.000602869192759196,,0.2354875283446712,0.8383738225086762
0,fraudar,B,27,0.8,True,0,27,28,596,0.0006453951199849446,,0.800332778702163,0.8228176318063959
1,fraudar,B,27,0.8,True,1,27,27,596,0.0006020506223042806,,0.805089058524173,0.805089058524173
2,fraudar,B,27,0.8,True,2,27,28,596,0.0006895144780476888,,0.7912702853945159,0.8116279069767441
3,fraudar,B,27,0.8,True,3,27,28,596,0.0006062507629394532,,0.8064516129032258,0.8286118980169972
4,fraudar,B,27,0.8,True,4,27,27,596,0.0006184816360473633,,0.8181063122923588,0.8181063122923588
5,fraudar,B,27,0.8,True,5,27,27,596,0.0006461540857950846,,0.8220574606116775,0.8220574606116775
6,fraudar,B,27,0.8,True,6,27,121,596,0.000994280974070231,,0.13778765916900065,0.8062310030395137
7,fraudar,B,27,0.8,True,7,27,27,596,0.0011809468269348145,,0.8073878627968337,0.8073878627968337
8,fraudar,B,27,0.8,True,8,27,28,596,0.0008228818575541178,,0.7867956265769555,0.8090869375273045
9,fraudar,B,27,0.8,True,9,27,124,596,0.000591750939687093,,0.1426943117672601,0.8104667609618105
0,fraudar,B,28,0.8,True,0,28,28,596,0.0007970809936523437,,0.8163265306122449,0.8163265306122449
1,fraudar,B,28,0.8,True,1,28,28,596,0.0006697813669840495,,0.809373354397051,0.809373354397051
2,fraudar,B,28,0.8,True,2,28,28,596,0.0006098826726277669,,0.8286009292720702,0.8286009292720702
3,fraudar,B,28,0.8,True,3,28,29,596,0.0006080190340677897,,0.7967278135845315,0.815843621399177
4,fraudar,B,28,0.8,True,4,28,28,596,0.0006220340728759766,,0.8213166144200627,0.8213166144200627
5,fraudar,B,28,0.8,True,5,28,28,596,0.0006114999453226725,,0.8284774436090225,0.8284774436090225
6,fraudar,B,28,0.8,True,6,28,29,596,0.000608515739440918,,0.8004694835680751,0.8212372138334145
7,fraudar,B,28,0.8,True,7,28,28,596,0.0005965868631998698,,0.8206459054209919,0.8206459054209919
8,fraudar,B,28,0.8,True,8,28,30,596,0.0006127715110778809,,0.7847736625514403,0.8310688405797102
9,fraudar,B,28,0.8,True,9,28,28,596,0.0005985856056213379,,0.8186638388123012,0.8186638388123012
0,fraudar,B,29,0.8,True,0,29,29,596,0.0006393949190775553,,0.819431279620853,0.819431279620853
1,fraudar,B,29,0.8,True,1,29,30,596,0.0006092667579650878,,0.8038844149692089,0.8213058419243986
2,fraudar,B,29,0.8,True,2,29,30,596,0.000623631477355957,,0.7909850963286078,0.8105461393596987
3,fraudar,B,29,0.8,True,3,29,29,596,0.0006827155749003093,,0.8178082191780822,0.8178082191780822
4,fraudar,B,29,0.8,True,4,29,29,596,0.0006121118863423665,,0.8177265898848273,0.8177265898848273
5,fraudar,B,29,0.8,True,5,29,29,596,0.0006560683250427246,,0.8427550357374919,0.8427550357374919
6,fraudar,B,29,0.8,True,6,29,30,596,0.0006188829739888509,,0.8119148936170213,0.831495368328187
7,fraudar,B,29,0.8,True,7,29,30,596,0.0006166855494181315,,0.8168951791242813,0.8363136176066025
8,fraudar,B,29,0.8,True,8,29,29,596,0.0006170829137166341,,0.824430823117338,0.824430823117338
9,fraudar,B,29,0.8,True,9,29,29,596,0.0006225029627482096,,0.8281800391389432,0.8281800391389432
0,fraudar,B,30,0.8,True,0,30,30,596,0.0006353139877319336,,0.8314847942754919,0.8314847942754919
1,fraudar,B,30,0.8,True,1,30,31,596,0.0006152987480163574,,0.7938432835820896,0.8127413127413128
2,fraudar,B,30,0.8,True,2,30,31,596,0.0006365656852722168,,0.7978227060653188,0.8177062374245473
3,fraudar,B,30,0.8,True,3,30,31,596,0.0007758339246114095,,0.801032565528197,0.8199753390875463
4,fraudar,B,30,0.8,True,4,30,30,596,0.0006735483805338542,,0.8194214876033058,0.8194214876033058
5,fraudar,B,30,0.8,True,5,30,30,596,0.0006942033767700195,,0.8108504398826979,0.8108504398826979
6,fraudar,B,30,0.8,True,6,30,30,596,0.0007952332496643066,,0.8099068585944115,0.8099068585944115
7,fraudar,B,30,0.8,True,7,30,31,596,0.0006211519241333008,,0.7889423076923077,0.8049751243781095
8,fraudar,B,30,0.8,True,8,30,32,596,0.0006348133087158203,,0.7671232876712328,0.8057803468208092
9,fraudar,B,30,0.8,True,9,30,30,596,0.0006076852480570475,,0.8390379278445883,0.8390379278445883
0,fraudar,B,31,0.8,True,0,31,31,596,0.0006893118222554525,,0.826930539386884,0.826930539386884
1,fraudar,B,31,0.8,True,1,31,32,596,0.0007494846979777018,,0.8134410576569959,0.8321943811693242
2,fraudar,B,31,0.8,True,2,31,31,596,0.0006216843922932943,,0.8044328552803129,0.8044328552803129
3,fraudar,B,31,0.8,True,3,31,31,596,0.0006279627482096354,,0.8400503778337531,0.8400503778337531
4,fraudar,B,31,0.8,True,4,31,31,596,0.0006391803423563639,,0.8336579664978574,0.8336579664978574
5,fraudar,B,31,0.8,True,5,31,31,596,0.0006067832310994466,,0.8148674242424242,0.8148674242424242
6,fraudar,B,31,0.8,True,6,31,31,596,0.000625749429066976,,0.812933025404157,0.812933025404157
7,fraudar,B,31,0.8,True,7,31,32,596,0.000710598627726237,,0.7954014029618083,0.8138597904915391
8,fraudar,B,31,0.8,True,8,31,31,596,0.0006185690561930339,,0.8051652107861754,0.8051652107861754
9,fraudar,B,31,0.8,True,9,31,31,596,0.0006395538647969563,,0.8110129163834127,0.8110129163834127
0,fraudar,B,32,0.8,True,0,32,33,596,0.0006994644800821941,,0.8025166025865083,0.8191335740072202
1,fraudar,B,32,0.8,True,1,32,33,596,0.0006431500116984049,,0.8063848655039906,0.8241758241758241
2,fraudar,B,32,0.8,True,2,32,32,596,0.0007027665774027507,,0.8131566925536775,0.8131566925536775
3,fraudar,B,32,0.8,True,3,32,33,596,0.0006305178006490072,,0.802158273381295,0.8203309692671394
4,fraudar,B,32,0.8,True,4,32,32,596,0.000612187385559082,,0.8285714285714286,0.8285714285714286
5,fraudar,B,32,0.8,True,5,32,33,596,0.0011631011962890624,,0.8076493579006142,0.8269896193771626
6,fraudar,B,32,0.8,True,6,32,32,596,0.0007148504257202149,,0.8154555940023068,0.8154555940023068
7,fraudar,B,32,0.8,True,7,32,33,596,0.0006313681602478028,,0.7884615384615384,0.8070358760013933
8,fraudar,B,32,0.8,True,8,32,33,596,0.0006350358327229818,,0.7933333333333333,0.8110137672090113
9,fraudar,B,32,0.8,True,9,32,32,596,0.0006307522455851237,,0.8434755332496863,0.8434755332496863
0,fraudar,B,33,0.8,True,0,33,34,596,0.0007134000460306803,,0.8049052396878483,0.8232361963190185
1,fraudar,B,33,0.8,True,1,33,33,596,0.0016118208567301431,,0.8265532544378699,0.8265532544378699
2,fraudar,B,33,0.8,True,2,33,33,596,0.0006583333015441895,,0.8266978922716628,0.8266978922716628
3,fraudar,B,33,0.8,True,3,33,33,596,0.0007317225138346354,,0.8171900826446281,0.8171900826446281
4,fraudar,B,33,0.8,True,4,33,33,596,0.0006506999333699544,,0.8284914245712286,0.8284914245712286
5,fraudar,B,33,0.8,True,5,33,33,596,0.0006299138069152832,,0.8153791637136782,0.8153791637136782
6,fraudar,B,33,0.8,True,6,33,33,596,0.0006302158037821452,,0.8214521452145215,0.8214521452145215
7,fraudar,B,33,0.8,True,7,33,34,596,0.0006518840789794921,,0.8031914893617021,0.8210086229422524
8,fraudar,B,33,0.8,True,8,33,33,596,0.0006452997525533041,,0.8125730994152047,0.8125730994152047
9,fraudar,B,33,0.8,True,9,33,33,596,0.000653386116027832,,0.8148804251550045,0.8148804251550045
0,fraudar,B,34,0.8,True,0,34,34,596,0.0008403976758321126,,0.8163333333333334,0.8163333333333334
1,fraudar,B,34,0.8,True,1,34,35,596,0.0007515192031860351,,0.807990089811087,0.8247126436781609
2,fraudar,B,34,0.8,True,2,34,34,596,0.0006328980127970377,,0.8172711571675302,0.8172711571675302
3,fraudar,B,34,0.8,True,3,34,34,596,0.002682018280029297,,0.8179002787240631,0.8179002787240631
4,fraudar,B,34,0.8,True,4,34,34,596,0.0007764180501302083,,0.8192090395480226,0.8192090395480226
5,fraudar,B,34,0.8,True,5,34,34,596,0.0011061509450276694,,0.8123647604327666,0.8123647604327666
6,fraudar,B,34,0.8,True,6,34,34,596,0.0009946664174397787,,0.8107913669064748,0.8107913669064748
7,fraudar,B,34,0.8,True,7,34,34,596,0.0008164882659912109,,0.8224371373307543,0.8224371373307543
8,fraudar,B,34,0.8,True,8,34,34,596,0.0006464680035909016,,0.8244297719087635,0.8244297719087635
9,fraudar,B,34,0.8,True,9,34,34,596,0.0007514993349711101,,0.8208286674132139,0.8208286674132139
0,fraudar,B,2,0.6,True,0,0,105,596,0.0005588650703430176,,0.1271359964260452,0.6666666666666666
1,fraudar,B,2,0.6,True,1,0,105,596,0.0006619493166605631,,0.1271359964260452,0.6666666666666666
2,fraudar,B,2,0.6,True,2,0,105,596,0.0005495866139729817,,0.1271359964260452,0.75
3,fraudar,B,2,0.6,True,3,0,105,596,0.0005498647689819336,,0.1271359964260452,0.6666666666666666
4,fraudar,B,2,0.6,True,4,0,105,596,0.0005704998970031738,,0.1271359964260452,0.6
5,fraudar,B,2,0.6,True,5,1,105,596,0.0005937695503234863,,0.1271359964260452,0.6666666666666666
6,fraudar,B,2,0.6,True,6,0,105,596,0.0006138126055399577,,0.1271359964260452,0.6
7,fraudar,B,2,0.6,True,7,0,105,596,0.000551899274190267,,0.1271359964260452,0.6
8,fraudar,B,2,0.6,True,8,1,105,596,0.0011504332224527994,,0.1271359964260452,0.6666666666666666
9,fraudar,B,2,0.6,True,9,1,105,596,0.0005514184633890788,,0.1271359964260452,0.7142857142857143
0,fraudar,B,3,0.6,True,0,0,105,596,0.0006478468577067058,,0.1271359964260452,0.6111111111111112
1,fraudar,B,3,0.6,True,1,0,105,596,0.0005532185236612956,,0.1271359964260452,0.625
2,fraudar,B,3,0.6,True,2,2,105,596,0.0005539655685424805,,0.12721045381780277,0.6428571428571429
3,fraudar,B,3,0.6,True,3,0,105,596,0.0005522012710571289,,0.1271359964260452,0.6428571428571429
4,fraudar,B,3,0.6,True,4,1,101,596,0.0005525350570678711,,0.12975548785251154,0.6363636363636364
5,fraudar,B,3,0.6,True,5,0,105,596,0.0005495508511861165,,0.1271359964260452,0.6428571428571429
6,fraudar,B,3,0.6,True,6,0,105,596,0.0005507151285807292,,0.1271359964260452,0.6363636363636364
7,fraudar,B,3,0.6,True,7,0,105,596,0.0005852301915486653,,0.1271359964260452,0.6
8,fraudar,B,3,0.6,True,8,0,105,596,0.0005469997723897298,,0.1271359964260452,0.625
9,fraudar,B,3,0.6,True,9,0,105,596,0.0005459308624267579,,0.1271359964260452,0.6428571428571429
0,fraudar,B,4,0.6,True,0,0,105,596,0.0005507508913675945,,0.1271359964260452,0.6296296296296297
1,fraudar,B,4,0.6,True,1,1,105,596,0.0005534529685974121,,0.12717322512192397,0.6296296296296297
2,fraudar,B,4,0.6,True,2,2,105,596,0.0005469799041748046,,0.1273221399054391,0.6060606060606061
3,fraudar,B,4,0.6,True,3,0,103,596,0.0005683501561482748,,0.12821876186859096,0.6153846153846154
4,fraudar,B,4,0.6,True,4,0,105,596,0.0010622859001159668,,0.1271359964260452,0.6190476190476191
5,fraudar,B,4,0.6,True,5,1,105,596,0.0008528828620910645,,0.12739659729719668,0.6041666666666666
6,fraudar,B,4,0.6,True,6,1,105,596,0.0006049513816833496,,0.12721045381780277,0.6296296296296297
7,fraudar,B,4,0.6,True,7,1,105,596,0.0005508661270141602,,0.1271359964260452,0.6060606060606061
8,fraudar,B,4,0.6,True,8,0,105,596,0.0005501310030619303,,0.1271359964260452,0.6111111111111112
9,fraudar,B,4,0.6,True,9,2,106,596,0.0005492170651753744,,0.12657019025931096,0.6
0,fraudar,B,5,0.6,True,0,0,104,596,0.0006448944409688314,,0.12769892797825758,0.6071428571428571
1,fraudar,B,5,0.6,True,1,0,105,596,0.0005489389101664225,,0.1271359964260452,0.6041666666666666
2,fraudar,B,5,0.6,True,2,1,105,596,0.0005613009134928386,,0.1271359964260452,0.6071428571428571
3,fraudar,B,5,0.6,True,3,0,105,596,0.0005545536677042643,,0.1271359964260452,0.6041666666666666
4,fraudar,B,5,0.6,True,4,0,105,596,0.0005485177040100098,,0.1271359964260452,0.6043956043956044
5,fraudar,B,5,0.6,True,5,0,105,596,0.0005521337191263834,,0.1271359964260452,0.6029411764705882
6,fraudar,B,5,0.6,True,6,1,105,596,0.0005480051040649414,,0.12728491120956034,0.6181818181818182
7,fraudar,B,5,0.6,True,7,1,104,596,0.0005535483360290527,,0.12781216971161105,0.6
8,fraudar,B,5,0.6,True,8,2,102,596,0.0006491343180338541,,0.13118100710721306,0.6071428571428571
9,fraudar,B,5,0.6,True,9,1,105,596,0.0006485144297281901,,0.12721045381780277,0.609375
0,fraudar,B,6,0.6,True,0,2,105,596,0.000636601448059082,,0.12739659729719668,0.6
1,fraudar,B,6,0.6,True,1,2,105,596,0.000544436772664388,,0.12743382599307546,0.6075949367088608
2,fraudar,B,6,0.6,True,2,1,105,596,0.0005462805430094402,,0.12717322512192397,0.6086956521739131
3,fraudar,B,6,0.6,True,3,1,105,596,0.0005493958791097006,,0.1271359964260452,0.6
4,fraudar,B,6,0.6,True,4,0,105,596,0.0005708972613016765,,0.1271359964260452,0.6
5,fraudar,B,6,0.6,True,5,4,105,596,0.0005490303039550782,,0.128029485127136,0.6086956521739131
6,fraudar,B,6,0.6,True,6,3,105,596,0.0006517211596171062,,0.12765719816834817,0.6142857142857143
7,fraudar,B,6,0.6,True,7,4,105,596,0.0005534966786702474,,0.12814117121477234,0.6
8,fraudar,B,6,0.6,True,8,0,105,596,0.0005473176638285319,,0.1271359964260452,0.6
9,fraudar,B,6,0.6,True,9,3,105,596,0.0009167353312174479,,0.128029485127136,0.6025641025641025
0,fraudar,B,7,0.6,True,0,3,104,596,0.0005770166714986166,,0.129020081534048,0.603448275862069
1,fraudar,B,7,0.6,True,1,2,103,596,0.0005541006724039713,,0.12837067983289024,0.6078431372549019
2,fraudar,B,7,0.6,True,2,3,105,596,0.0005638996760050455,,0.12829008599828748,0.6027397260273972
3,fraudar,B,7,0.6,True,3,1,105,596,0.0005479137102762858,,0.12721045381780277,0.6041666666666666
4,fraudar,B,7,0.6,True,4,1,105,596,0.0006400664647420247,,0.1271359964260452,0.6111111111111112
5,fraudar,B,7,0.6,True,5,2,104,596,0.0005451202392578125,,0.12803865317831797,0.6017699115044248
6,fraudar,B,7,0.6,True,6,0,105,596,0.0005502661069234212,,0.1271359964260452,0.6014492753623188
7,fraudar,B,7,0.6,True,7,2,104,596,0.0005448142687479655,,0.12822738940057377,0.6071428571428571
8,fraudar,B,7,0.6,True,8,2,104,596,0.0005814989407857259,,0.12829319846002868,0.6039603960396039
9,fraudar,B,7,0.6,True,9,2,106,596,0.0005463639895121257,,0.12642509621668724,0.6101694915254238
0,fraudar,B,8,0.6,True,0,1,105,596,0.0005534966786702474,,0.12717322512192397,0.6111111111111112
1,fraudar,B,8,0.6,True,1,2,104,596,0.0005497455596923829,,0.12840643164490073,0.6060606060606061
2,fraudar,B,8,0.6,True,2,3,105,596,0.000551152229309082,,0.12715652591525362,0.6071428571428571
3,fraudar,B,8,0.6,True,3,1,105,596,0.0005501349767049154,,0.1273221399054391,0.6
4,fraudar,B,8,0.6,True,4,2,104,596,0.0006186683972676595,,0.1280667320902846,0.6259541984732825
5,fraudar,B,8,0.6,True,5,3,106,596,0.0005553682645161946,,0.1261576606140159,0.6036036036036037
6,fraudar,B,8,0.6,True,6,1,104,596,0.0007093191146850586,,0.1278499169560622,0.6036036036036037
7,fraudar,B,8,0.6,True,7,2,102,596,0.0005530039469401042,,0.12814041528048642,0.6
8,fraudar,B,8,0.6,True,8,2,101,596,0.0005526026089986165,,0.13006796344035623,0.625
9,fraudar,B,8,0.6,True,9,3,103,596,0.0005463957786560059,,0.12902361541700158,0.6153846153846154
0,fraudar,B,9,0.6,True,0,3,102,596,0.0005574663480122884,,0.12982795283201237,0.6
1,fraudar,B,9,0.6,True,1,3,106,596,0.0005523324012756348,,0.1267605633802817,0.603448275862069
2,fraudar,B,9,0.6,True,2,4,107,596,0.0005494197209676107,,0.12580471138284482,0.6037735849056604
3,fraudar,B,9,0.6,True,3,1,103,596,0.0005498488744099934,,0.1286411468659448,0.6009615384615384
4,fraudar,B,9,0.6,True,4,1,103,596,0.0009335001309712728,,0.1283729475255483,0.6030150753768844
5,fraudar,B,9,0.6,True,5,4,103,596,0.000642848014831543,,0.13086410411622276,0.608058608058608
6,fraudar,B,9,0.6,True,6,3,104,596,0.0006017486254374186,,0.12901034196421832,0.6126126126126126
7,fraudar,B,9,0.6,True,7,1,103,596,0.0006316343943277995,,0.1283346729436981,0.6258064516129033
8,fraudar,B,9,0.6,True,8,5,106,596,0.0007293502489725749,,0.12773722627737227,0.600896860986547
9,fraudar,B,9,0.6,True,9,0,102,596,0.0005524317423502604,,0.12879867503755343,0.6602564102564102
0,fraudar,B,10,0.6,True,0,2,104,596,0.0005556901295979817,,0.12817996527515663,0.6013071895424836
1,fraudar,B,10,0.6,True,1,3,102,596,0.0006418029467264811,,0.1292594707786027,0.6417112299465241
2,fraudar,B,10,0.6,True,2,2,104,596,0.0005726019541422526,,0.12789667896678966,0.6007751937984496
3,fraudar,B,10,0.6,True,3,4,105,596,0.0005506475766499838,,0.12884851643646922,0.6008230452674898
4,fraudar,B,10,0.6,True,4,1,103,596,0.000648637612660726,,0.12841122210739847,0.6020408163265306
5,fraudar,B,10,0.6,True,5,2,102,596,0.0005545973777770996,,0.1298910541660273,0.6008583690987125
6,fraudar,B,10,0.6,True,6,2,103,596,0.0006534337997436523,,0.12852604585294905,0.6027874564459931
7,fraudar,B,10,0.6,True,7,3,105,596,0.0005640029907226562,,0.1261327097339959,0.6285714285714286
8,fraudar,B,10,0.6,True,8,4,102,596,0.0005898475646972656,,0.13037784539537034,0.6013986013986014
9,fraudar,B,10,0.6,True,9,1,105,596,0.0005792975425720215,,0.1270432289533455,0.6
0,fraudar,B,11,0.6,True,0,5,101,596,0.0005523165067036947,,0.13347921225382933,0.6
1,fraudar,B,11,0.6,True,1,3,104,596,0.0005513827006022135,,0.13075567305573915,0.6264591439688716
2,fraudar,B,11,0.6,True,2,4,103,596,0.0005686680475870768,,0.13340790454884416,0.6014669926650367
3,fraudar,B,11,0.6,True,3,3,105,596,0.0005494157473246256,,0.127965438903579,0.6008771929824561
4,fraudar,B,11,0.6,True,4,2,102,596,0.0005547881126403808,,0.12921435199505105,0.6025236593059937
5,fraudar,B,11,0.6,True,5,2,103,596,0.0006409207979838053,,0.12795485740430074,0.6
6,fraudar,B,11,0.6,True,6,3,103,596,0.0005480647087097168,,0.12889820815859704,0.6022304832713755
7,fraudar,B,11,0.6,True,7,6,105,596,0.0005569179852803548,,0.13318210091105337,0.6014492753623188
8,fraudar,B,11,0.6,True,8,5,105,596,0.0005542834599812826,,0.12764020393299344,0.6225352112676056
9,fraudar,B,11,0.6,True,9,1,102,596,0.0005545536677042643,,0.1294749864687234,0.6022304832713755
0,fraudar,B,12,0.6,True,0,2,104,596,0.0005591988563537597,,0.12821770967011398,0.6016042780748663
1,fraudar,B,12,0.6,True,1,2,104,596,0.0005528211593627929,,0.12725380125655228,0.6022727272727273
2,fraudar,B,12,0.6,True,2,3,100,596,0.0005547324816385905,,0.13137355889227845,0.6211764705882353
3,fraudar,B,12,0.6,True,3,4,102,596,0.0005553166071573893,,0.1323529411764706,0.6223021582733813
4,fraudar,B,12,0.6,True,4,0,101,596,0.0009618957837422688,,0.129375,0.6017699115044248
5,fraudar,B,12,0.6,True,5,1,102,596,0.0005907138188680013,,0.12890429424224917,0.6006493506493507
6,fraudar,B,12,0.6,True,6,2,100,596,0.0005509336789449056,,0.13085852383027613,0.6021505376344086
7,fraudar,B,12,0.6,True,7,4,105,596,0.00056153138478597,,0.12853708156093951,0.6181015452538632
8,fraudar,B,12,0.6,True,8,2,101,596,0.000554196039835612,,0.1301171875,0.6022099447513812
9,fraudar,B,12,0.6,True,9,2,103,596,0.000553278128306071,,0.12902361541700158,0.6349206349206349
0,fraudar,B,13,0.6,True,0,4,106,596,0.0005573670069376628,,0.12809492322386304,0.6167664670658682
1,fraudar,B,13,0.6,True,1,2,104,596,0.0005563815434773763,,0.1271173737070904,0.6421232876712328
2,fraudar,B,13,0.6,True,2,4,103,596,0.0005567193031311036,,0.1299656881433473,0.601078167115903
3,fraudar,B,13,0.6,True,3,2,101,596,0.0005843480428059896,,0.1299609375,0.6
4,fraudar,B,13,0.6,True,4,2,102,596,0.0005881349245707194,,0.12906468700460116,0.6272321428571429
5,fraudar,B,13,0.6,True,5,1,103,596,0.0005526820818583171,,0.1282931106790194,0.6892778993435449
6,fraudar,B,13,0.6,True,6,2,103,596,0.0005578994750976562,,0.1288705170896008,0.6136363636363636
7,fraudar,B,13,0.6,True,7,4,104,596,0.0005511840184529623,,0.12885289947010972,0.6129032258064516
8,fraudar,B,13,0.6,True,8,2,103,596,0.0005519668261210124,,0.12852186511113653,0.6219178082191781
9,fraudar,B,13,0.6,True,9,4,104,596,0.0005527973175048828,,0.12995752039397016,0.6209677419354839
0,fraudar,B,14,0.6,True,0,0,100,596,0.0006579677263895671,,0.1303678560151563,0.6
1,fraudar,B,14,0.6,True,1,5,101,596,0.000553898016611735,,0.1310546875,0.6354430379746835
2,fraudar,B,14,0.6,True,2,4,103,596,0.0005509336789449056,,0.13034693099504385,0.614190687361419
3,fraudar,B,14,0.6,True,3,5,105,596,0.0005577802658081055,,0.12916910473961382,0.6009615384615384
4,fraudar,B,14,0.6,True,4,5,106,596,0.0005542516708374023,,0.12955614344503233,0.6013986013986014
5,fraudar,B,14,0.6,True,5,5,105,596,0.0005572795867919922,,0.12835353645662698,0.6142131979695431
6,fraudar,B,14,0.6,True,6,3,101,596,0.0005560676256815592,,0.13070164881453844,0.608540925266904
7,fraudar,B,14,0.6,True,7,3,101,596,0.0005774180094401042,,0.1304431747992588,0.6359447004608295
8,fraudar,B,14,0.6,True,8,0,101,596,0.0006480177243550618,,0.12994040150564617,0.6010830324909747
9,fraudar,B,14,0.6,True,9,14,116,596,0.0005944331487019856,,0.12549251962672198,0.6014760147601476
0,fraudar,B,15,0.6,True,0,5,103,596,0.0009162147839864095,,0.12945228812596996,0.6255060728744939
1,fraudar,B,15,0.6,True,1,4,102,596,0.0005587498346964518,,0.13162981289624245,0.6259124087591241
2,fraudar,B,15,0.6,True,2,15,121,596,0.0005630016326904297,,0.12890151097386127,0.6425648021828103
3,fraudar,B,15,0.6,True,3,4,106,596,0.0005597352981567382,,0.12888649811726735,0.6230636833046471
4,fraudar,B,15,0.6,True,4,3,102,596,0.0005560994148254394,,0.13094550356248796,0.613747954173486
5,fraudar,B,15,0.6,True,5,15,369,596,0.0006478190422058106,,0.05246062713829276,0.6008119079837618
6,fraudar,B,15,0.6,True,6,4,103,596,0.0005684812863667806,,0.13023662121614948,0.600828729281768
7,fraudar,B,15,0.6,True,7,4,105,596,0.0005587180455525716,,0.13248048568950563,0.6009538950715422
8,fraudar,B,15,0.6,True,8,2,102,596,0.0006455500920613606,,0.1294076708939066,0.634011090573013
9,fraudar,B,15,0.6,True,9,3,100,596,0.0005567828814188639,,0.13157681394406162,0.6219879518072289
0,fraudar,B,16,0.6,True,0,3,104,596,0.0005615631739298503,,0.1284205024825475,0.6043656207366985
1,fraudar,B,16,0.6,True,1,2,97,596,0.0005563179651896159,,0.1334409927329905,0.6060606060606061
2,fraudar,B,16,0.6,True,2,16,364,596,0.0005647500356038411,,0.053837169604513686,0.6004489337822672
3,fraudar,B,16,0.6,True,3,7,104,596,0.0005577643712361654,,0.13517398997345917,0.6
4,fraudar,B,16,0.6,True,4,8,107,596,0.0005681355794270833,,0.127553562531141,0.6005398110661269
5,fraudar,B,16,0.6,True,5,4,105,596,0.0005574544270833333,,0.1287607983318439,0.6178451178451179
6,fraudar,B,16,0.6,True,6,11,107,596,0.0006485700607299805,,0.13211892797319932,0.6079295154185022
7,fraudar,B,16,0.6,True,7,3,99,596,0.0005598783493041993,,0.13199555902792057,0.6084099868593955
8,fraudar,B,16,0.6,True,8,16,380,596,0.0005623141924540202,,0.051672258614262126,0.6139705882352942
9,fraudar,B,16,0.6,True,9,4,103,596,0.0005575299263000488,,0.1301748278210853,0.6
0,fraudar,B,17,0.6,True,0,17,119,596,0.0005644679069519043,,0.12688445611281024,0.6141509433962264
1,fraudar,B,17,0.6,True,1,17,370,596,0.0005666335423787435,,0.05299699939162923,0.6085997794928335
2,fraudar,B,17,0.6,True,2,2,103,596,0.0006530682245890299,,0.12852604585294905,0.6005706134094151
3,fraudar,B,17,0.6,True,3,17,361,596,0.0005626161893208822,,0.05323115466804215,0.6214470284237726
4,fraudar,B,17,0.6,True,4,17,117,596,0.00067824920018514,,0.1348933241569167,0.6263383297644539
5,fraudar,B,17,0.6,True,5,17,367,596,0.0006219188372294109,,0.05394159004112296,0.624765478424015
6,fraudar,B,17,0.6,True,6,17,116,596,0.0005776683489481608,,0.12847093669011478,0.624380574826561
7,fraudar,B,17,0.6,True,7,17,361,596,0.0009362498919169108,,0.05436920332298036,0.6213080168776371
8,fraudar,B,17,0.6,True,8,6,101,596,0.000561066468556722,,0.13348964439234076,0.6
9,fraudar,B,17,0.6,True,9,17,366,596,0.0005642334620157877,,0.05301396781560359,0.6238207547169812
